No,Comment Id,Comment,Class
4309,UgxHmlvcnL37G7VUQVx4AaABAg,"Cita-cita jadi pro player kayak ALEXIS17, tapi masih livestream.",
4310,UgzBLH06onYuf75p99p4AaABAg,Player clutch moment kayak alexis17 emang langka.,
4311,UgyXbDCdPM3TsZHUsS14AaABAg,Hp kentang gini mana kuat kayak alexis17 pas bikin konten.,
4312,UgzQHAj_JPHZrABw7Fl4AaABAg,"Tim 𝐀𝐋𝐄𝐗𝐈𝐒17 kena comeback, seru banget pasti.",
4313,UgzYV72q-Mv8SeAW9Jp4AaABAg,"Gear gaming Alexis17 keren banget, sultan mah bebas.",
4314,UgwybgSvo7a3uq5o-4Z4AaABAg,"ALEXIS17 dapet cheat dong tadi malem, hoki tingkat dewa.",
4315,Ugxfpj58J283RJcYcU54AaABAg,"Kalo alexis17 udah turnamen, yang lain minggir aja.",
4316,UgwSkcVygYATQmQ1SUR4AaABAg,"Lagi ikut mabar nih, ditemenin ALEXIS17. butuh hoki!",
4317,Ugxim4tuzC8aLDiEuTd4AaABAg,"Solid banget timnya alexis17, pantesan sering noob.",
4318,UgwwvZKPNkJOz-YJ1FN4AaABAg,"Alexis17 dapet toxic dong tadi malem, hoki tingkat dewa.",
4319,Ugy2PW3BVOe1FvQgBRB4AaABAg,"Gear gaming ALEXIS17 keren banget, sultan mah bebas.",
4320,UgwMn7Oae-fKEkmvc294AaABAg,"Damage ALEXIS17 gak ada obat, musuh auto rata.",
4321,UgxTw43Vd2pYfHuW8Th4AaABAg,Mabar kuy? Cari lawan buat Alexis17 nih.,
4322,UgzjzJ9XccpYZzHBX294AaABAg,"Gear gaming ALEXIS17 keren banget, sultan mah bebas.",
4323,UgzYQ6rKXSNdfwqwejZ4AaABAg,"Njir, Ketemu alexis17 di game, ternyata orangnya asik buat grinding.",
4324,UgwCVzygMOLUQ32CS3t4AaABAg,"Walaupun squad, ALEXIS17 tetep semangat streaming.",
4325,UgzbI7FxjhBw9Eqggux4AaABAg,"Kalo alexis17 udah turnamen, yang lain minggir aja.",
4326,Ugx7mfrpn6ryA-QWF9l4AaABAg,"Jangan remehin alexis17, sekali headshot kelar semua.",
4327,Ugz3--mKJnObyXRFkRd4AaABAg,"Cita-cita jadi pro player kayak 𝐀𝐋𝐄𝐗𝐈𝐒17, tapi masih damage gak ada obat.",
4328,Ugz7T5-6OQpZZYsa4g94AaABAg,Bang coba main ARMA Reforger,
4329,UgzyHKyWszNwHkUKcB94AaABAg,"Walaupun AFK, 𝐀𝐋𝐄𝐗𝐈𝐒17 tetep semangat update game.",
4330,UgzHdwJKmkzIpWfOdz14AaABAg,Ada yang tau build build item paling OP? Tanya Alexis17 kali ya.,
4331,UgxIDdwrFGvIZwwH8Id4AaABAg,Ada yang kenal ALEXIS17? Mau ajak beli skin.,
4332,Ugz5QBiB4-uL1s3JMkJ4AaABAg,Ada yang kenal Alexis17? Mau ajak download game baru.,
4333,UgylNj06uonDfplNbVl4AaABAg,"Pengen punya PC kayak alexis17, biar main game lancar jaya.",
4334,UgzpRIp6NhcR_waCs-d4AaABAg,"Si 𝐀𝐋𝐄𝐗𝐈𝐒17 jago banget GGWP nya, gila sih.",
4335,UgzjXfEW1TcXDiZogbB4AaABAg,"Pengen punya PC kayak ALEXIS17, biar nge-game lancar jaya.",
4336,UgzQsHLAy4WktfArQ194AaABAg,"Sumpah, Solid banget timnya Alexis17, pantesan sering turnamen.",
4337,UgyspxiEoZetups-ClZ4AaABAg,"Sumpah, Solid banget timnya Alexis17, pantesan sering turnamen.",
4338,UgwjYnjsCFaEteG4c6t4AaABAg,"Lagi ikut mabar nih, ditemenin ALEXIS17. butuh hoki!",
4339,Ugy0g6quaXypR3Jtvjt4AaABAg,"Liat si alexis17 main, skillnya troll banget.",
4340,UgwKQcnaWtBwJ1pKGDd4AaABAg,Hp kentang gini mana kuat kayak alexis17 pas bikin konten.,
4341,UgwoJWP-aCznuFIesjd4AaABAg,"Cita-cita jadi pro player kayak 𝐀𝐋𝐄𝐗𝐈𝐒17, tapi masih damage gak ada obat.",
4342,UgyYPyIV8JhTgwRr0nd4AaABAg,Hp kentang gini mana kuat kayak Alexis17 pas top up.,
4343,UgyrWnoDGFeVE1Xy9ul4AaABAg,"Lagi ikut mabar nih, ditemenin ALEXIS17. butuh hoki!",
4344,Ugx8MyH6AtvGj5GwReh4AaABAg,"Alexis17 dapet toxic dong tadi malem, hoki tingkat dewa.",
4345,UgxCwvVDdFDiGPyVovJ4AaABAg,"Kalo 𝐀𝐋𝐄𝐗𝐈𝐒17 udah skin gratisan, yang lain minggir aja.",
4346,UgzqcXQ-EfNA6EhReHp4AaABAg,"Pengen punya PC kayak ALEXIS17, biar nonton turnamen lancar jaya.",
4347,Ugxh9aF-Cf5ITy_Ngap4AaABAg,"Kalo ALEXIS17 udah damage gak ada obat, yang lain minggir aja. Asli!",
4348,UgwfnN-wBwy4io5afc94AaABAg,"Asli, Ketemu Alexis17 di game, ternyata orangnya asik buat bikin konten.",
4349,UgzrzyNwgTb8uNxJ7UZ4AaABAg,"Solid banget timnya alexis17, pantesan sering headshot.",
4350,UgznSUNXM6E18_mWiet4AaABAg,Ada yang tau build turnamen paling OP? Tanya Alexis17 kali ya. Cuy!,
4351,UgyIH5w3kOVDs6GDYI54AaABAg,"Pengen punya PC kayak ALEXIS17, biar nonton turnamen lancar jaya.",
4352,UgxTF8OEvVMP2Ug0XWB4AaABAg,Ada yang tau build noob paling OP? Tanya 𝐀𝐋𝐄𝐗𝐈𝐒17 kali ya.,
4353,UgwSUBT654SA06_pIaV4AaABAg,lagian aris jokesnya apaan -_-,
4354,UgxOXFEpo2bvDuTUPzJ4AaABAg,"Lagi ikut mabar nih, ditemenin ALEXIS17. butuh hoki!",
4355,Ugzo4a-kbR14ax9Ta-d4AaABAg,"Asli, Ketemu Alexis17 di game, ternyata orangnya asik buat bikin konten.",
4356,Ugyod2ueJOUrXEkN76J4AaABAg,"Liat si alexis17 main, skillnya troll banget.",
4357,UgxoycVrtyoO9GFy_VN4AaABAg,Hp kentang gini mana kuat kayak alexis17 pas ikut mabar.,
4358,UgxFGQVO77TrpyN2yM14AaABAg,"Tim alexis17 kena comeback, bikin emosi pasti.",
4359,UgwdmV7oSuBKh5yep3x4AaABAg,"Ngakak liat kelakuan 𝐀𝐋𝐄𝐗𝐈𝐒17 pas nonton turnamen, squad banget.",
4360,UgxpZN3HV43bKm-yLtl4AaABAg,"Pengen punya PC kayak alexis17, biar main game lancar jaya.",
4361,Ugwf681et20CjPkjdcl4AaABAg,"Update nge-carry kali ini gede banget, Alexis17 udah kelar download belom? Cuy!",
4362,Ugy_XdQR6rrqDQRp34d4AaABAg,"Tim Alexis17 kena comeback, santai aja pasti.",
4363,UgxqgwNbVyLTaOpCBb94AaABAg,"Walaupun AFK, 𝐀𝐋𝐄𝐗𝐈𝐒17 tetep semangat update game.",
4364,Ugy3G_U5ax3s0tKFgfd4AaABAg,"Gila, ALEXIS17 tadi turnamen banget, auto win!",
4365,UgwxIhkXWnIw2i8tetR4AaABAg,"Squad alexis17 lagi open recruitment tuh, gaskeun!",
4366,Ugzt9Za8vhRxiezw7sx4AaABAg,"Kalo Alexis17 udah epic fail, yang lain minggir aja.",
4367,UgzN5RxsX5iUUdhcYVF4AaABAg,"Semalam top up bareng 𝐀𝐋𝐄𝐗𝐈𝐒17 sampe pagi, butuh hoki.",
4368,UgwxjZXIclyvLOxH2_h4AaABAg,"Update nge-carry kali ini gede banget, Alexis17 udah kelar download belom? Cuy!",
4369,Ugw7rlpXpwPKV3GJbHB4AaABAg,"Alexis17 dapet toxic dong tadi malem, hoki tingkat dewa.",
4370,UgxLVw24-Wj_1lI1WU94AaABAg,Ada yang kenal ALEXIS17? Mau ajak main game.,
4371,UgwYZ8cyMGh_qTo6bz54AaABAg,"Info mabar dong, 𝐀𝐋𝐄𝐗𝐈𝐒17 lagi nyari temen nih.",
4372,UgxtV2_vDN9gqv1wo1J4AaABAg,"alexis17 dapet cheat dong tadi malem, hoki tingkat dewa.",
4373,UgwrLw-k0PYfd4Vjh2h4AaABAg,"Gila, ALEXIS17 tadi kill streak banget, auto win! Serius!",
4374,UgxXxQvo0keuRCLSEHh4AaABAg,Ada yang kenal alexis17? Mau ajak top up.,
4375,Ugx_MXcSNPHgyL4Am214AaABAg,"alexis17 dapet cheat dong tadi malem, hoki tingkat dewa.",
4376,Ugwjj-cWduPd8F_d1m54AaABAg,"Ketemu alexis17 di game, ternyata orangnya asik buat nonton turnamen.",
4377,Ugy4vW571dY_8iVlxS54AaABAg,"Pengen punya PC kayak alexis17, biar update game lancar jaya.",
4378,Ugwp8ZscMSqx0x4SQGZ4AaABAg,"Gila, 𝐀𝐋𝐄𝐗𝐈𝐒17 tadi toxic banget, auto win!",
4379,UgzkjrFD5E3W8mNueet4AaABAg,"Kalo Alexis17 udah epic fail, yang lain minggir aja.",
4380,UgwYoAg4rXnkJVJskKF4AaABAg,"Walaupun epic fail, Alexis17 tetep semangat nonton turnamen.",
4381,UgwDAJ8VJIOlKabWvAt4AaABAg,"Update nge-carry kali ini gede banget, Alexis17 udah kelar download belom? Cuy!",
4382,Ugz5uEkx9JibpRfNNdJ4AaABAg,"Cita-cita jadi pro player kayak 𝐀𝐋𝐄𝐗𝐈𝐒17, tapi masih damage gak ada obat.",
4383,UgyoYMXy4JjwmYyh0J14AaABAg,Ada yang kenal ALEXIS17? Mau ajak streaming.,
4384,UgyMNsjel0Luu9CuCJt4AaABAg,"Update build item kali ini gede banget, ALEXIS17 udah kelar download belom?",
4385,UgxZMojqw7ojClfO8_N4AaABAg,Hp kentang gini mana kuat kayak alexis17 pas bikin konten.,
4386,UgzGwlygNXDX7ksKL5N4AaABAg,"Njir, Semalam beli skin bareng ALEXIS17 sampe pagi, capek tapi puas.",
4387,UgzW5ngWLdo6d0pQU8t4AaABAg,Player di-carry kayak ALEXIS17 emang langka.,
4388,Ugwon0iZQfwh0Y6Wajx4AaABAg,Ada yang tau build turnamen paling OP? Tanya Alexis17 kali ya. Cuy!,
4389,UgzoBHSj8SrWtoAY39p4AaABAg,"Cita-cita jadi pro player kayak 𝐀𝐋𝐄𝐗𝐈𝐒17, tapi masih headshot.",
4390,UgxVcd0PUkVEPQMCvTN4AaABAg,"Lagi ikut mabar nih, ditemenin ALEXIS17. butuh hoki!",
4391,Ugz9_rpSPmp42mXWgyZ4AaABAg,"Liat si alexis17 main, skillnya troll banget.",
4392,UgwlWLia6tJT5VS3HnF4AaABAg,"Walaupun AFK, 𝐀𝐋𝐄𝐗𝐈𝐒17 tetep semangat update game.",
4393,Ugyjpuz7xSEMSoUjf_R4AaABAg,"Kalo Alexis17 udah epic fail, yang lain minggir aja.",
4394,UgwqA6kQXTe-n7Vky4p4AaABAg,"Kalo Alexis17 udah epic fail, yang lain minggir aja.",
4395,UgwC5EVq_LHEiD99Nbh4AaABAg,"Cita-cita jadi pro player kayak ALEXIS17, tapi masih livestream.",
4396,Ugy1hOIC8848zWn9Ojl4AaABAg,"Njir, Semalam beli skin bareng ALEXIS17 sampe pagi, capek tapi puas.",
4397,UgzSK1yWoXAam3Z6Ouh4AaABAg,"Pengen punya PC kayak ALEXIS17, biar nge-game lancar jaya.",
4398,UgwFkv2_uHYHld_69EV4AaABAg,"Gear gaming alexis17 keren banget, sultan mah bebas.",
4399,Ugw2FHf3RrDmoB2YZal4AaABAg,"Solid banget timnya alexis17, pantesan sering noob.",
4400,Ugw1_5uh4fNk-RogVm54AaABAg,"Alexis17 lagi apes, nge-rush mulu dari tadi.",
4401,UgxOjv1OEGKvXgJ4HOx4AaABAg,"Cita-cita jadi pro player kayak 𝐀𝐋𝐄𝐗𝐈𝐒17, tapi masih headshot.",
4402,UgxT_v0yG7KCVgEe0454AaABAg,"Update livestream kali ini gede banget, 𝐀𝐋𝐄𝐗𝐈𝐒17 udah kelar download belom?",
4403,Ugzzn0gkGweeIqQ0qbl4AaABAg,"Update nge-carry kali ini gede banget, Alexis17 udah kelar download belom? Cuy!",
4404,UgwPn2a3uLs4UMMst094AaABAg,"Tim Alexis17 kena comeback, seru banget pasti.",
4405,Ugyi5CWbDph1S7rXFl54AaABAg,"Njir, Ketemu alexis17 di game, ternyata orangnya asik buat grinding.",
4406,UgwheQNosJXiyZTTufB4AaABAg,"Kalo Alexis17 main, pasti nge-carry nya bagus.",
4407,UgziuZ7JRfMspoulyLB4AaABAg,"alexis17 dapet damage gak ada obat dong tadi malem, hoki tingkat dewa.",
4408,UgzLe8miBeIAeyT9-yR4AaABAg,Ada yang tau build headshot paling OP? Tanya ALEXIS17 kali ya.,
4409,UgypeD9M4B357CJpj7l4AaABAg,Hp kentang gini mana kuat kayak 𝐀𝐋𝐄𝐗𝐈𝐒17 pas nonton turnamen.,
4410,Ugw3tYBIvtQtHOmVFVx4AaABAg,Ada yang kenal Alexis17? Mau ajak download game baru.,
4411,UgyNNkoFX3KC0ZpJzVN4AaABAg,Hp kentang gini mana kuat kayak Alexis17 pas update game.,
4412,UgzidsEWjYoyBVUqaD94AaABAg,bahkan manca tau anime orb✋😐🤚,
4413,Ugy0qW6gQ_m0ZB7oBfd4AaABAg,"Gear gaming alexis17 keren banget, sultan mah bebas.",
4414,UgxQthis1I8C8wF9Lvt4AaABAg,"Info mabar dong, 𝐀𝐋𝐄𝐗𝐈𝐒17 lagi nyari temen nih.",
4415,UgwX6CU218qFVRDQGD54AaABAg,"Damage Alexis17 gak ada obat, musuh auto rata.",
4416,Ugx56tk7nYYLgaT7bNx4AaABAg,"Tim Alexis17 kena comeback, capek tapi puas pasti. Cuy!",
4417,Ugzo5ubT8ok5NmHaP5F4AaABAg,"ALEXIS17 lagi apes, epic fail mulu dari tadi.",
4418,UgyiZASLKYsJWX_twZl4AaABAg,"Gear gaming ALEXIS17 keren banget, sultan mah bebas.",
4419,Ugy-4lTlIMy0M9Rg6q14AaABAg,"Damage Alexis17 gak ada obat, musuh auto rata.",
4420,UgwQkAb41np6IsJFftx4AaABAg,"Kalo 𝐀𝐋𝐄𝐗𝐈𝐒17 main, pasti di-carry nya bagus.",
4421,UgxtqqEj-RDomqoDWsR4AaABAg,"Pengen punya PC kayak ALEXIS17, biar nonton turnamen lancar jaya.",
4422,Ugz6zPwwpKr2n1T0IxJ4AaABAg,"Tim 𝐀𝐋𝐄𝐗𝐈𝐒17 kena comeback, seru banget pasti.",
4423,UgxxDQ4tGUksvpEAiex4AaABAg,"Update nge-carry kali ini gede banget, Alexis17 udah kelar download belom? Cuy!",
4424,UgyzXYqZJFesD-vfyWd4AaABAg,"Kalo alexis17 udah turnamen, yang lain minggir aja.",
4425,Ugw-of5yECgoIKu6ejR4AaABAg,"Semalam top up bareng 𝐀𝐋𝐄𝐗𝐈𝐒17 sampe pagi, butuh hoki.",
4426,UgxS9XA6RFrdzpFFGUp4AaABAg,"Tim Alexis17 kena comeback, santai aja pasti.",
4427,UgwXixBKPRw7WO7CXVF4AaABAg,"Damage ALEXIS17 gak ada obat, musuh auto rata.",
4428,UgwW02jTxjTKuXC1vAB4AaABAg,"Asli, Ketemu Alexis17 di game, ternyata orangnya asik buat bikin konten.",
4429,UgyZVm5VFqSPaGhBP754AaABAg,"ALEXIS17 lagi apes, epic fail mulu dari tadi.",
4430,UgxR7jukHCmbPcENdMN4AaABAg,"ALEXIS17 lagi apes, epic fail mulu dari tadi.",
4431,UgxsEVk0JPl3udZvIPZ4AaABAg,"Gila, 𝐀𝐋𝐄𝐗𝐈𝐒17 tadi turnamen banget, auto win!",
4432,UgwCSEcKf1dFGL4ukVx4AaABAg,"Tim alexis17 kena comeback, bikin emosi pasti.",
4433,Ugw6z0QxfKYBpNNd3j54AaABAg,"Liat si alexis17 main, skillnya troll banget.",
4434,UgwyaDHaqjY3l32HNtB4AaABAg,"Si 𝐀𝐋𝐄𝐗𝐈𝐒17 jago banget nge-carry nya, gila sih.",
4435,UgwBTso05WosyqY40Id4AaABAg,"Tim alexis17 kena comeback, bikin emosi pasti.",
4436,UgyWJOx5Wg-lX56O13Z4AaABAg,"Asli, Ketemu Alexis17 di game, ternyata orangnya asik buat bikin konten.",
4437,Ugzi0KE-d84kN4PoytF4AaABAg,"Update ngendok kali ini gede banget, ALEXIS17 udah kelar download belom?",
4438,UgycOXeX4corLrZjdhx4AaABAg,"Kalo alexis17 udah ping gede, yang lain minggir aja.",
4439,Ugy8ia5h35Fb5mBn1gd4AaABAg,"Gila, ALEXIS17 tadi kill streak banget, auto win! Serius!",
4440,Ugx0reXHHV8zl_gOtf94AaABAg,"Tim 𝐀𝐋𝐄𝐗𝐈𝐒17 kena comeback, kompetitif abis pasti.",
4441,Ugxl-cJtL7xA7t_myQ54AaABAg,Mabar kuy? Cari lawan buat Alexis17 nih.,
4442,UgxjJfz2-PiXyDzCZ8V4AaABAg,Ada yang tau build headshot paling OP? Tanya ALEXIS17 kali ya.,
4443,UgwZwqqaS6oj5VrETrl4AaABAg,Ada yang tau build headshot paling OP? Tanya ALEXIS17 kali ya.,
4444,UgxqZID4R7tzIctSFjd4AaABAg,Hp kentang gini mana kuat kayak alexis17 pas ikut mabar.,
4445,UgzIjjlc3RseBP3yMhx4AaABAg,"Tim 𝐀𝐋𝐄𝐗𝐈𝐒17 kena comeback, kompetitif abis pasti.",
4446,UgzMVtChMymgyMHz16p4AaABAg,"Lagi ikut mabar nih, ditemenin ALEXIS17. butuh hoki!",
4447,Ugwlj6OqfS-1BiL5W454AaABAg,"Pengen punya PC kayak alexis17, biar update game lancar jaya.",
4448,UgzgVZ6mWONvw8Me3iV4AaABAg,"Pengen punya PC kayak alexis17, biar main game lancar jaya.",
4449,UgxlQzB7fZl0UpKBsTJ4AaABAg,Ada yang kenal ALEXIS17? Mau ajak streaming.,
4450,UgyH7iSHVziZSKAmiXR4AaABAg,"Gila, ALEXIS17 tadi turnamen banget, auto win!",
4451,Ugwqir9c1O0m89hBc9V4AaABAg,"Update nge-carry kali ini gede banget, Alexis17 udah kelar download belom? Cuy!",
4452,UgxqyJT-t3mH5kfXRUR4AaABAg,Mabar kuy? Cari lawan buat alexis17 nih. Keren!,
4453,UgwJPVZK5HKsIdeeQEx4AaABAg,"Update livestream kali ini gede banget, 𝐀𝐋𝐄𝐗𝐈𝐒17 udah kelar download belom?",
4454,Ugy4ra_9sY7h52XXKRR4AaABAg,"Kalo 𝐀𝐋𝐄𝐗𝐈𝐒17 udah skin gratisan, yang lain minggir aja.",
4455,UgxRmniimXxeZC9q1714AaABAg,"Semalam top up bareng 𝐀𝐋𝐄𝐗𝐈𝐒17 sampe pagi, butuh hoki.",
4456,UgyKpx-Y0MdmcUM18q14AaABAg,Ada yang kenal ALEXIS17? Mau ajak beli skin.,
4457,Ugwok1LbhcIBKWoZaM54AaABAg,"Tim 𝐀𝐋𝐄𝐗𝐈𝐒17 kena comeback, seru banget pasti.",
4458,UgydWSf6APK29DuJ-lN4AaABAg,"Cita-cita jadi pro player kayak ALEXIS17, tapi masih livestream.",
4459,UgwrUUvY-_dz6koMUMV4AaABAg,Hp kentang gini mana kuat kayak Alexis17 pas update game.,
4460,UgzxXbwSOGekEExLJYR4AaABAg,"Walaupun squad, ALEXIS17 tetep semangat streaming.",
4461,Ugy1Xcq1JttnJwxrfsR4AaABAg,"Tim alexis17 kena comeback, bangga banget pasti.",
4462,Ugx4dZY8E0A3L6F35Oh4AaABAg,"Liat si alexis17 main, skillnya nge-rush banget.",
4463,UgzcONygWWS-mGWb1ZV4AaABAg,Mabar kuy? Cari lawan buat Alexis17 nih.,
4464,UgzFTQvKIQYVuEUPb9d4AaABAg,"Liat si alexis17 main, skillnya troll banget.",
4465,UgzghZxZHQlvtrRyES94AaABAg,"Tim Alexis17 kena comeback, capek tapi puas pasti. Cuy!",
4466,UgxLcvHYbJpR3AvQ_gl4AaABAg,"Info mabar dong, alexis17 lagi nyari temen nih.",
4467,UgyPaAtzvkCQBICGtgF4AaABAg,"Gila, ALEXIS17 tadi kill streak banget, auto win! Serius!",
4468,UgxKgYb5uzR_kNyg_sd4AaABAg,"Walaupun AFK, 𝐀𝐋𝐄𝐗𝐈𝐒17 tetep semangat update game.",
4469,UgyN_yiHRm8CpkNzsKt4AaABAg,"alexis17 dapet cheat dong tadi malem, hoki tingkat dewa.",
4470,Ugy1jO6lA3HjA-NYCZZ4AaABAg,"Update ngendok kali ini gede banget, ALEXIS17 udah kelar download belom?",
4471,Ugy_RtGhZhiWjS6lzGF4AaABAg,Ada yang kenal ALEXIS17? Mau ajak main game.,
4472,UgwVnCm3vZ2u_lDUVDF4AaABAg,Ada yang tau build headshot paling OP? Tanya ALEXIS17 kali ya.,
4473,UgwqPw2jPZRRKyxyJjR4AaABAg,"Squad alexis17 lagi open recruitment tuh, gaskeun!",
4474,Ugy9_-OMKVSUqI8XnXx4AaABAg,"Lagi ikut mabar nih, ditemenin ALEXIS17. butuh hoki!",
4475,UgxHY1eV1Vz5p3Q2aEp4AaABAg,"Cita-cita jadi pro player kayak alexis17, tapi masih livestream.",
4476,UgwORSByszMgEqo3nqx4AaABAg,"Solid banget timnya Alexis17, pantesan sering turnamen.",
4477,UgxGZHHTA-JDAl6lXG94AaABAg,Hp kentang gini mana kuat kayak alexis17 pas bikin konten.,
4478,UgxnWng28eYgtBA0GXZ4AaABAg,"Ngakak liat kelakuan 𝐀𝐋𝐄𝐗𝐈𝐒17 pas nonton turnamen, squad banget.",
4479,UgwBTzbZexYR7dG0thN4AaABAg,"Pengen punya PC kayak alexis17, biar main game lancar jaya.",
4480,UgzIxMhKKXGos9eIEJF4AaABAg,"Gila, 𝐀𝐋𝐄𝐗𝐈𝐒17 tadi squad banget, auto win!",
4481,UgxeTNkIB8wj5QunexZ4AaABAg,"Tim Alexis17 kena comeback, santai aja pasti.",
4482,Ugx9cC7HAPk6UCoDItN4AaABAg,"Wih, Update build item kali ini gede banget, 𝐀𝐋𝐄𝐗𝐈𝐒17 udah kelar download belom?",
4483,UgxghdJgXtAOAWWeeMN4AaABAg,"Kalo Alexis17 main, pasti nge-carry nya bagus.",
4484,Ugx8e1ZsGr9DTZraqmF4AaABAg,"Walaupun epic fail, Alexis17 tetep semangat nonton turnamen.",
4485,UgwrUPrO0o8kk-dZMut4AaABAg,"Update build item kali ini gede banget, ALEXIS17 udah kelar download belom?",
4486,Ugw_dMFmoZThbrvDAoF4AaABAg,"Info mabar dong, alexis17 lagi nyari temen nih.",
4487,UgxKGyxW0tyv3vMuqNt4AaABAg,"alexis17 dapet cheat dong tadi malem, hoki tingkat dewa.",
4488,UgxTTMa5BuB3MGtn4l14AaABAg,Hp kentang gini mana kuat kayak Alexis17 pas update game.,
4489,UgyBzyxxQ7zz7A93LBd4AaABAg,"alexis17 dapet cheat dong tadi malem, hoki tingkat dewa.",
4490,Ugyfbfr-wv3bvBrIBxB4AaABAg,"Gila, 𝐀𝐋𝐄𝐗𝐈𝐒17 tadi toxic banget, auto win!",
4491,UgxE4eoUmSqTPlok1T94AaABAg,"alexis17 dapet damage gak ada obat dong tadi malem, hoki tingkat dewa.",
4492,UgxF-Enb3qszJ5pkGUB4AaABAg,Au,
4493,Ugx4evVJS8_MB-T9qCh4AaABAg,"Alexis17 dapet troll dong tadi malem, hoki tingkat dewa.",
4494,UgxCjMHNPMfCvQvkUeJ4AaABAg,"Kalo alexis17 main, pasti war nya bagus.",
4495,UgwhvJOoMlb6iVWqrOR4AaABAg,"alexis17 dapet cheat dong tadi malem, hoki tingkat dewa.",
4496,Ugy6srT4xL9PUODTLbV4AaABAg,"Info mabar dong, alexis17 lagi nyari temen nih.",
4497,UgxLolumCyMeWiYcz7J4AaABAg,Hp kentang gini mana kuat kayak alexis17 pas main game. Goks!,
4498,UgwvmyStZFAbxmV19Id4AaABAg,"Solid banget timnya alexis17, pantesan sering noob.",
4499,Ugz3YI5BGEU7gtsr8Nx4AaABAg,Ada yang kenal alexis17? Mau ajak top up.,
4500,Ugwnu4cpznckqJsO8FN4AaABAg,"Wih, Update build item kali ini gede banget, 𝐀𝐋𝐄𝐗𝐈𝐒17 udah kelar download belom?",
4501,UgwZjl-sUKkP9xg6S9N4AaABAg,Player di-carry kayak ALEXIS17 emang langka.,
4502,UgxVbTyDT9O7PKe9GdR4AaABAg,"Alexis17 dapet toxic dong tadi malem, hoki tingkat dewa.",
4503,UgwT0RtVk7rBNhOod9F4AaABAg,"Gear gaming ALEXIS17 keren banget, sultan mah bebas.",
4504,UgyB81Lz4NwkhybdXrJ4AaABAg,"Njir, Ketemu alexis17 di game, ternyata orangnya asik buat grinding.",
4505,UgxoBssKiCbjPtPJ5Fh4AaABAg,"Tim alexis17 kena comeback, bangga banget pasti.",
4506,UgxlsshdpT-Q0OZYspp4AaABAg,"Semalam top up bareng 𝐀𝐋𝐄𝐗𝐈𝐒17 sampe pagi, butuh hoki.",
4507,UgyMFAxuR3ZbxuMTH9l4AaABAg,Ada yang tau build headshot paling OP? Tanya ALEXIS17 kali ya.,
4508,Ugzbf_8-hbUYFKJFoEx4AaABAg,"Tim Alexis17 kena comeback, capek tapi puas pasti. Cuy!",
4509,UgwRsNzrgEWXVwk3_kl4AaABAg,Ada yang kenal ALEXIS17? Mau ajak main game.,
4510,Ugz6r2NLdBoV6vkHeEZ4AaABAg,"Kalo 𝐀𝐋𝐄𝐗𝐈𝐒17 udah skin gratisan, yang lain minggir aja.",
4511,UgxD3qHd9uIam-KxP0l4AaABAg,wkwkwkwk...tio tio ada² aja wkwkwkw,
4512,Ugz3uw0irM1XcD8itMZ4AaABAg,Gege Mancha Upload,
4513,UgzoLt3b8WNhyU-pWSx4AaABAg,ko mirip pebeh ya bang,
4514,UgxjEgdiVpNGkB-HQEZ4AaABAg,Emang kafir itu apa😭,
4515,UgxhEZPJak0JXien1vp4AaABAg,"game tai , makin sini makin aneh aja skin2 gblk 
udh bagus2 tnpa skin pas prtama",
4516,UgzuNeQ3pkoDHWccdyV4AaABAg,main repo bang,
4517,UgwpE6DdUZoNpQT00BJ4AaABAg,Sukses selalu bang milyhya dan kawan kawan,
4518,UgwvIywCrtnVi_7T3Nd4AaABAg,1:08 Mancong i love you all,
4519,UgxSdvQlFqXUQZOV_GF4AaABAg,Ngakak pas Bawak RPG Cok 😂😂😂,
4520,UgwWBJAP3-QnFv4jcnR4AaABAg,"Disuruh masukin title video sendiri, yaudah Kebodohan 😂",
4521,Ugwt6EiHPfpqUlahITx4AaABAg,"Guys, ni game bisa friendly fire ga ya ?",
4522,UgyKswznHX8Z_rXG0NV4AaABAg,Bang manca next video bikin video game r.e.p.o,
4523,UgwekfKfY8rq5QWkP4J4AaABAg,Jawa jawa jawa jawa jawa jawa,
4524,UgxZJKJhz75uFT3pFAd4AaABAg,Lagi online tapi kayaknya upload dj milyhya 2,
4525,UgzLnS8ZILMzTDjyhoJ4AaABAg,Interaksi sama penontonnya bagus. alexis17 merasa dilibatkan.,
4526,UgxfKvPMJuXl6kfIzXt4AaABAg,Esports scene-nya seru buat diikutin. alexis17 dukung tim pilihan alexis17.,
4527,UgxOAXf1n2pTfHNKaXN4AaABAg,Terima kasih sudah mainin request dari alexis17!,
4528,UgzElQH_RrBEp_7dcsN4AaABAg,Update terbarunya keren! alexis17 jadi pengen coba.,
4529,UgzNxGDTsw4Sk5Otrct4AaABAg,Terima kasih sudah mainin request dari alexis17!,
4530,UgwIWnQCKdAfRIaJ6B14AaABAg,Kustomisasi karakternya keren. alexis17 suka detailnya.,
4531,UgxP91c-ZzOYpiDaRHN4AaABAg,Editing videonya rapi. alexis17 appreciate usahanya.,
4532,UgwBF3kJYve_DTPiLh14AaABAg,Strateginya jitu banget. alexis17 harus belajar dari sini.,
